Date,Open,High,Low,Close,Adj Close,Volume
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,41362.039063,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,42198.082031,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,41492.363281,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,41359.367188,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,40384.125000,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,40916.082031,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,41004.730469,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,40738.757813,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,39807.839844,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,40428.453125,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,41049.074219,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,40783.093750,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,40339.789063,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,41226.378906,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,40827.417969,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,40650.097656,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,41270.703125,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,41581.015625,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,42068.640625,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,41226.378906,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,40916.082031,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,40916.082031,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,41581.015625,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,41581.015625,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,41226.378906,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,41004.730469,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,41270.703125,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,40384.125000,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,40561.449219,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,40605.765625,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,41403.695313,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,41492.363281,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,41581.015625,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,40251.128906,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,39940.828125,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,40029.484375,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,39231.554688,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,39098.566406,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,38876.925781,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,39719.175781,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,40871.753906,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,40960.410156,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,40916.082031,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,41049.074219,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,41270.703125,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,41492.363281,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,42245.957031,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,42955.226563,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,42068.640625,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,42245.957031,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,41315.046875,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,40871.753906,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,39807.839844,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,40339.789063,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,39940.828125,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,39497.531250,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,39054.242188,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,40650.097656,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,40029.484375,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,40339.789063,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,40916.082031,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,41891.316406,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,42024.312500,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,42429.851563,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,41491.937500,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,41402.597656,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,40821.976563,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,39928.722656,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,39928.722656,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,40152.039063,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,40464.683594,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,38499.511719,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,39303.445313,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,39124.785156,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,38946.128906,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,39437.429688,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,39348.105469,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,39214.121094,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,38901.472656,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,38454.847656,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,38008.218750,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,36623.664063,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,36623.664063,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,36980.960938,14460521
2018-10-30,41400.000000,43000.000000,41000.000000,42350.000000,37829.566406,14205190
2018-10-31,42900.000000,43350.000000,41700.000000,42400.000000,37874.222656,17621480
2018-11-01,42450.000000,42950.000000,42150.000000,42150.000000,37650.914063,13423132
2018-11-02,43050.000000,44250.000000,42800.000000,44150.000000,39437.429688,16517112
2018-11-05,43750.000000,43800.000000,42900.000000,43800.000000,39124.785156,9426777
2018-11-06,43750.000000,43800.000000,42950.000000,43750.000000,39080.128906,7713625
2018-11-07,43600.000000,44500.000000,43400.000000,44000.000000,39303.445313,11553998
2018-11-08,44900.000000,45050.000000,44050.000000,44050.000000,39348.105469,12617397
2018-11-09,44450.000000,44850.000000,43900.000000,44300.000000,39571.417969,7318500
2018-11-12,43850.000000,45250.000000,43700.000000,45200.000000,40375.363281,8552566
2018-11-13,43900.000000,44500.000000,43400.000000,44500.000000,39750.074219,9311126
2018-11-14,44500.000000,44500.000000,43800.000000,44100.000000,39392.765625,6783344
2018-11-15,44050.000000,44350.000000,43500.000000,44250.000000,39526.757813,5864067
2018-11-16,44600.000000,44750.000000,43700.000000,44000.000000,39303.445313,7777124
2018-11-19,44050.000000,44250.000000,43450.000000,43650.000000,38990.796875,7538720
2018-11-20,42450.000000,43000.000000,42100.000000,42800.000000,38231.523438,9420664
2018-11-21,41800.000000,42300.000000,41800.000000,42100.000000,37606.246094,10769589
2018-11-22,42000.000000,42650.000000,42000.000000,42450.000000,37918.890625,5970796
2018-11-23,42450.000000,42600.000000,41900.000000,42400.000000,37874.222656,5192638
2018-11-26,42150.000000,42800.000000,42100.000000,42600.000000,38052.886719,6613009
2018-11-27,42900.000000,43100.000000,42500.000000,43050.000000,38454.847656,8367091
2018-11-28,42800.000000,43200.000000,42750.000000,43150.000000,38544.171875,6943099
2018-11-29,43850.000000,43850.000000,42900.000000,43150.000000,38544.171875,8473511
2018-11-30,43450.000000,44000.000000,41750.000000,41850.000000,37382.933594,19775519
2018-12-03,42750.000000,43400.000000,42400.000000,43250.000000,38633.492188,12110702
2018-12-04,42650.000000,42900.000000,41900.000000,42150.000000,37650.914063,14347746
2018-12-05,40900.000000,41750.000000,40850.000000,41450.000000,37025.632813,12631983
2018-12-06,40600.000000,41100.000000,40450.000000,40500.000000,36177.031250,14251826
2018-12-07,40900.000000,41400.000000,40850.000000,40950.000000,36578.996094,11433083
2018-12-10,40450.000000,40650.000000,40000.000000,40200.000000,35909.058594,14892263
2018-12-11,40600.000000,40700.000000,40200.000000,40250.000000,35953.714844,10638766
2018-12-12,40250.000000,40700.000000,40150.000000,40450.000000,36132.378906,12024279
2018-12-13,40650.000000,40750.000000,40000.000000,40000.000000,35730.406250,26254646
2018-12-14,40200.000000,40200.000000,38700.000000,38950.000000,34792.476563,19671783
2018-12-17,38650.000000,39600.000000,38650.000000,39150.000000,34971.128906,11532968
2018-12-18,38300.000000,39200.000000,38300.000000,38900.000000,34747.828125,11042101
2018-12-19,38900.000000,39350.000000,38850.000000,39100.000000,34926.460938,9942037
2018-12-20,38600.000000,39100.000000,38500.000000,38650.000000,34524.496094,11937617
2018-12-21,38200.000000,38650.000000,38100.000000,38650.000000,34524.496094,14947080
2018-12-24,38500.000000,39050.000000,38300.000000,38800.000000,34658.492188,9729530
2018-12-26,38400.000000,38750.000000,38300.000000,38350.000000,34256.519531,12707675
2018-12-27,38700.000000,38800.000000,38100.000000,38250.000000,34485.527344,10510643
2018-12-28,38250.000000,38900.000000,38200.000000,38700.000000,34891.242188,9900267
2019-01-02,39400.000000,39400.000000,38550.000000,38750.000000,34936.316406,7847664
2019-01-03,38300.000000,38550.000000,37450.000000,37600.000000,33899.503906,12471493
2019-01-04,37450.000000,37600.000000,36850.000000,37450.000000,33764.257813,14108958
2019-01-07,38000.000000,38900.000000,37800.000000,38750.000000,34936.316406,12748997
2019-01-08,38000.000000,39200.000000,37950.000000,38100.000000,34350.289063,12756554
2019-01-09,38650.000000,39600.000000,38300.000000,39600.000000,35702.664063,17452708
2019-01-10,40000.000000,40150.000000,39600.000000,39800.000000,35882.972656,14731699
2019-01-11,40350.000000,40550.000000,39950.000000,40500.000000,36514.085938,11661063
2019-01-14,40450.000000,40700.000000,39850.000000,40050.000000,36108.378906,11984996
2019-01-15,40050.000000,41100.000000,39850.000000,41100.000000,37055.039063,11492756
2019-01-16,41150.000000,41450.000000,40700.000000,41450.000000,37370.593750,8491595
2019-01-17,41700.000000,42100.000000,41450.000000,41950.000000,37821.378906,11736903
2019-01-18,42000.000000,42400.000000,41950.000000,42300.000000,38136.937500,11029256
2019-01-21,42700.000000,42750.000000,41900.000000,42750.000000,38542.648438,11355701
2019-01-22,42750.000000,42850.000000,41850.000000,42150.000000,38001.699219,9964356
2019-01-23,41350.000000,42250.000000,41350.000000,42000.000000,37866.464844,11071079
2019-01-24,43050.000000,43100.000000,42350.000000,43050.000000,38813.125000,14747623
2019-01-25,44300.000000,44750.000000,43750.000000,44750.000000,40345.812500,22789395
2019-01-28,45000.000000,45500.000000,44600.000000,45050.000000,40616.285156,17998914
2019-01-29,45050.000000,45500.000000,44350.000000,45500.000000,41021.996094,16215017
2019-01-30,44800.000000,46400.000000,44800.000000,46400.000000,41833.429688,17505980
2019-01-31,46650.000000,47050.000000,46150.000000,46150.000000,41608.031250,21621145
2019-02-01,46650.000000,46950.000000,46250.000000,46350.000000,41788.335938,13832454
2019-02-07,46800.000000,47100.000000,46200.000000,46200.000000,41653.105469,15872001
2019-02-08,45700.000000,45700.000000,44650.000000,44800.000000,40390.886719,12689196
2019-02-11,44500.000000,45000.000000,44250.000000,45000.000000,40571.207031,11125044
2019-02-12,44650.000000,46250.000000,44650.000000,46050.000000,41517.875000,13184367
2019-02-13,46400.000000,46700.000000,46000.000000,46200.000000,41653.105469,11299738
2019-02-14,46600.000000,47500.000000,46150.000000,47500.000000,42825.160156,17259341
2019-02-15,46750.000000,46850.000000,45650.000000,46050.000000,41517.875000,10554643
2019-02-18,46500.000000,46850.000000,45850.000000,46200.000000,41653.105469,8183728
2019-02-19,45850.000000,46150.000000,45450.000000,45950.000000,41427.710938,6741395
2019-02-20,46750.000000,47100.000000,46500.000000,46900.000000,42284.210938,11506720
2019-02-21,46500.000000,47200.000000,46200.000000,46950.000000,42329.289063,8694009
2019-02-22,46500.000000,47150.000000,46450.000000,47150.000000,42509.605469,6895772
2019-02-25,47400.000000,47550.000000,47050.000000,47350.000000,42689.914063,7484716
2019-02-26,47350.000000,47450.000000,46500.000000,46750.000000,42148.972656,7985547
2019-02-27,47000.000000,47250.000000,46750.000000,46750.000000,42148.972656,8045211
2019-02-28,46400.000000,46500.000000,45100.000000,45100.000000,40661.359375,23569321
2019-03-04,46000.000000,46100.000000,44800.000000,44850.000000,40435.972656,12926539
2019-03-05,44600.000000,45100.000000,44150.000000,44250.000000,39895.019531,10612405
2019-03-06,44000.000000,44300.000000,43700.000000,44000.000000,39669.625000,10202544
2019-03-07,43400.000000,44950.000000,43400.000000,44450.000000,40075.347656,11049749
2019-03-08,44450.000000,44800.000000,43800.000000,43800.000000,39489.304688,7729069
2019-03-11,44400.000000,44450.000000,43650.000000,43650.000000,39354.066406,10717408
2019-03-12,44300.000000,44950.000000,44150.000000,44650.000000,40255.648438,11431977
2019-03-13,44250.000000,44450.000000,43700.000000,43850.000000,39534.390625,8108343
2019-03-14,43700.000000,44300.000000,43550.000000,43850.000000,39534.390625,18039161
